movie_id,title,release_year,duration,genre,rating,popularity_score,budget,revenue
5454,Movie_5454,1993,123,Adventure,1.3,31.4,34069536,33773039
5455,Movie_5455,2005,126,Sci-Fi,3.5,100.0,46862299,59225579
5456,Movie_5456,2020,94,Thriller,4.2,26.7,67953558,47338605
5457,Movie_5457,2014,139,War,3.1,28.5,696410,906325
5458,Movie_5458,2001,110,Crime,2.9,56.2,17463955,51535496
5459,Movie_5459,2015,100,Documentary,2.9,11.6,15119960,48084733
5460,Movie_5460,2022,159,Action,3.8,100.0,36831923,46323891
5461,Movie_5461,2017,80,War,2.7,27.9,31369189,39619048
5462,Movie_5462,1998,171,Thriller,3.7,100.0,4163685,9894851
5463,Movie_5463,2001,169,Action,3.6,15.8,71638169,343248150
5464,Movie_5464,1994,113,Thriller,2.4,31.3,58120926,104816320
5465,Movie_5465,2017,173,Fantasy,4.3,75.3,86058773,189281103
5466,Movie_5466,1994,93,Crime,4.5,40.6,5884857,22242904
5467,Movie_5467,2023,149,War,3.7,54.1,35284510,128772766
5468,Movie_5468,2023,120,War,3.5,16.5,46281974,149967994
5469,Movie_5469,2002,65,Thriller,3.1,19.9,2508886,8796133
5470,Movie_5470,2003,101,Comedy,3.1,35.4,160218719,598888594
5471,Movie_5471,2000,114,Thriller,3.2,11.3,79099422,156284111
5472,Movie_5472,1993,143,Action,4.1,6.8,13962666,41957657
5473,Movie_5473,2022,105,War,4.0,92.8,49544180,104128430
5474,Movie_5474,1996,111,Animation,1.9,74.6,7737843,12943008
5475,Movie_5475,1997,136,Sci-Fi,2.3,100.0,103261293,314509376
5476,Movie_5476,1999,134,Comedy,2.8,44.2,5175962,11778891
5477,Movie_5477,2004,117,Mystery,3.1,27.3,117219584,277459828
5478,Movie_5478,2004,110,Western,3.8,5.4,87971925,322881860
5479,Movie_5479,1994,148,Mystery,3.1,95.0,32526056,93343570
5480,Movie_5480,2018,110,Crime,3.8,30.5,52863833,124134258
5481,Movie_5481,2008,84,Thriller,4.8,41.2,14105621,33830056
5482,Movie_5482,1999,108,Horror,3.0,18.8,24253855,27477653
5483,Movie_5483,2001,136,Romance,2.8,37.1,12259534,39050247
5484,Movie_5484,1993,115,Thriller,2.6,76.1,37498321,88929845
5485,Movie_5485,2020,104,Crime,2.7,62.3,19186111,43547208
5486,Movie_5486,2007,82,Horror,3.9,100.0,21658313,88981882
5487,Movie_5487,2005,115,Family,4.1,34.2,29238427,96494157
5488,Movie_5488,2014,126,Sci-Fi,4.0,37.7,103018082,279201668
5489,Movie_5489,2012,89,Sci-Fi,2.7,2.7,39772230,115018170
5490,Movie_5490,2001,114,Animation,3.2,24.7,82148712,297739594
5491,Movie_5491,2023,87,Drama,3.2,100.0,94375665,215987316
5492,Movie_5492,1992,116,Thriller,4.9,21.6,14080254,45527615
5493,Movie_5493,1998,171,Western,3.7,72.6,75184018,108384927
5494,Movie_5494,2007,125,Sci-Fi,3.6,100.0,52300360,143403081
5495,Movie_5495,2023,72,Documentary,3.7,6.8,35403434,30612525
5496,Movie_5496,2003,129,Horror,3.2,20.3,4642342,12333638
5497,Movie_5497,1993,159,Mystery,3.8,32.2,42471148,159521971
5498,Movie_5498,2018,78,Horror,3.1,13.5,8443479,16777695
5499,Movie_5499,2004,88,Horror,4.6,1.0,84710403,216753708
5500,Movie_5500,2017,127,Mystery,2.8,31.6,136378328,246370765
5501,Movie_5501,2005,117,Documentary,3.7,38.5,32514697,88732281
5502,Movie_5502,2001,156,Horror,4.0,49.1,29038016,40353807
5503,Movie_5503,1994,114,Fantasy,3.4,87.8,33547986,46166949
5504,Movie_5504,2023,144,Thriller,3.6,14.6,3477263,10335341
5505,Movie_5505,1990,165,War,3.3,3.1,13523653,20868026
5506,Movie_5506,2021,93,Drama,2.8,4.7,141182190,566604875
5507,Movie_5507,2015,142,Sci-Fi,4.9,34.4,21161681,83982765
5508,Movie_5508,2006,107,Mystery,3.2,100.0,44745757,68336070
5509,Movie_5509,2016,60,Drama,2.5,100.0,52368648,250028731
5510,Movie_5510,2013,134,Mystery,2.9,11.5,104842006,257116975
5511,Movie_5511,2015,137,Thriller,4.6,8.2,13602139,34192046
5512,Movie_5512,2012,73,Action,5.0,21.8,110422914,368647157
5513,Movie_5513,2011,106,Western,3.8,31.2,24850740,96304327
5514,Movie_5514,1993,101,Action,4.1,82.5,127409614,491646972
5515,Movie_5515,1998,144,Fantasy,5.0,74.5,26493451,120369503
5516,Movie_5516,1993,73,Fantasy,2.7,100.0,5488510,16087857
5517,Movie_5517,1996,123,Romance,3.8,97.6,2676521,7811592
5518,Movie_5518,2012,60,Western,5.0,28.9,171000645,505240847
5519,Movie_5519,1991,131,Mystery,4.2,1.0,6467644,17232882
5520,Movie_5520,2013,123,Horror,3.3,13.5,38956132,43552612
5521,Movie_5521,2020,104,Animation,3.8,47.1,37430827,18715413
5522,Movie_5522,2020,162,War,5.0,34.8,25654512,38507068
5523,Movie_5523,2023,60,Western,3.6,13.7,27066897,90534065
5524,Movie_5524,2013,119,Mystery,2.8,7.1,32286100,74397721
5525,Movie_5525,2015,155,Mystery,4.0,12.2,5242158,7571566
5526,Movie_5526,2005,123,Family,2.8,15.0,78248775,289157555
5527,Movie_5527,2002,160,Fantasy,2.9,100.0,23665557,45152064
5528,Movie_5528,2004,106,Action,3.1,61.9,14021394,7010697
5529,Movie_5529,2016,114,Romance,3.5,40.2,19155882,24547828
5530,Movie_5530,1993,156,Thriller,2.8,1.1,47320721,91836505
5531,Movie_5531,2005,146,Animation,3.8,86.1,74606100,127239999
5532,Movie_5532,2019,191,Sci-Fi,3.2,40.2,8327510,19801440
5533,Movie_5533,2019,123,Western,4.2,49.4,44894158,124245697
5534,Movie_5534,1992,126,Documentary,3.5,3.4,27444749,76621873
5535,Movie_5535,2011,106,War,3.4,84.3,99014963,234437694
5536,Movie_5536,2011,113,Western,3.4,89.2,149090561,515647673
5537,Movie_5537,2001,152,Comedy,4.7,100.0,56744478,204014305
5538,Movie_5538,2010,119,Family,4.2,37.5,44556148,135198762
5539,Movie_5539,1993,95,War,2.4,25.0,75787240,267941269
5540,Movie_5540,2020,108,Fantasy,3.1,3.8,34239712,36388924
5541,Movie_5541,2020,117,Drama,3.6,10.8,2848222,1424111
5542,Movie_5542,2012,97,Mystery,1.8,12.8,60381616,91188369
5543,Movie_5543,2009,106,Action,3.8,3.2,43420832,123375266
5544,Movie_5544,2004,90,Western,2.8,8.4,8210592,28647112
5545,Movie_5545,2012,107,Thriller,2.9,100.0,11974254,17274037
5546,Movie_5546,2017,154,Adventure,2.9,39.4,13112189,37766424
5547,Movie_5547,2005,121,Action,4.5,72.3,65914903,229594484
5548,Movie_5548,2010,193,Fantasy,4.0,16.1,36529159,75211994
5549,Movie_5549,2004,97,Comedy,3.1,7.2,2453963,4843775
5550,Movie_5550,2006,134,Horror,3.1,23.4,90997160,295867965
5551,Movie_5551,2002,126,Thriller,3.6,78.7,51777146,88510643
5552,Movie_5552,2008,139,Family,4.8,17.6,66053461,113802352
5553,Movie_5553,2019,101,Crime,3.3,11.4,138578903,303660055
5554,Movie_5554,2007,108,Crime,2.0,1.1,15066582,34425521
5555,Movie_5555,2003,132,Western,3.6,48.9,44532171,93643729
5556,Movie_5556,2009,104,Crime,3.7,28.6,71386752,35693376
5557,Movie_5557,2008,66,Mystery,3.8,15.0,35953181,94111191
5558,Movie_5558,1996,159,Crime,3.5,36.7,33283392,132950217
5559,Movie_5559,1993,146,Animation,3.6,60.3,132059909,303854338
5560,Movie_5560,2023,107,Documentary,2.7,14.2,13959450,20711039
5561,Movie_5561,1991,126,Thriller,4.4,46.9,52904906,170186734
5562,Movie_5562,1994,150,Action,3.1,15.1,175810635,371818333
5563,Movie_5563,1999,160,Family,3.3,100.0,12422245,22478874
5564,Movie_5564,2021,123,Sci-Fi,3.8,65.9,31033120,107546970
5565,Movie_5565,2002,102,Comedy,3.7,46.1,185326296,373129230
5566,Movie_5566,1994,163,Documentary,4.8,9.5,1825634,5010287
5567,Movie_5567,1999,122,Adventure,4.5,44.1,49692966,177562251
5568,Movie_5568,1999,115,Adventure,3.1,80.6,25921171,68026907
5569,Movie_5569,2016,127,Western,5.0,66.8,73721771,154100469
5570,Movie_5570,2010,154,Family,4.3,75.3,19521977,58024114
5571,Movie_5571,1997,118,Thriller,3.6,19.1,23331136,11665568
5572,Movie_5572,1990,149,Action,3.0,19.9,36246014,118577899
5573,Movie_5573,2017,113,Family,3.4,38.7,21223384,36647790
5574,Movie_5574,2003,138,War,2.0,16.3,15026499,39230256
5575,Movie_5575,2010,91,Horror,3.9,6.0,21951128,55862073
5576,Movie_5576,2019,152,Western,2.4,30.9,119271707,338709702
5577,Movie_5577,2010,99,Horror,3.9,1.0,20978862,59132852
5578,Movie_5578,1998,133,War,3.1,71.5,114846240,189173874
5579,Movie_5579,2006,75,Action,3.6,69.3,11471895,22180500
5580,Movie_5580,1994,120,War,3.0,40.1,55764650,95160691
5581,Movie_5581,2020,125,Fantasy,2.9,68.8,68317214,143756469
5582,Movie_5582,2008,99,Action,4.1,49.0,5903481,5021844
5583,Movie_5583,2022,116,Comedy,3.0,59.8,39261600,19630800
5584,Movie_5584,2002,127,Fantasy,2.8,3.3,658649,1945685
5585,Movie_5585,2003,136,Action,2.7,100.0,131711712,525425838
5586,Movie_5586,2022,123,Fantasy,4.2,51.6,37144410,51859724
5587,Movie_5587,2018,159,Thriller,2.6,47.2,1872944,5964934
5588,Movie_5588,1999,154,Family,3.5,24.5,57477847,66190513
5589,Movie_5589,2020,119,Western,5.0,1.4,108449747,267138103
5590,Movie_5590,1995,80,Crime,2.9,100.0,66879242,206969176
5591,Movie_5591,1990,105,Documentary,2.9,100.0,7178605,30634258
5592,Movie_5592,1996,60,Crime,4.4,82.5,38814244,100400693
5593,Movie_5593,2016,114,Comedy,2.6,100.0,66043787,88196868
5594,Movie_5594,2010,162,Romance,4.4,6.4,80614614,203486384
5595,Movie_5595,2017,143,Western,3.2,6.9,806571,2172755
5596,Movie_5596,2005,122,Western,4.2,100.0,16685564,82520019
5597,Movie_5597,2012,98,Horror,3.9,3.0,107986507,514495194
5598,Movie_5598,2009,123,War,4.0,4.9,14949411,47931278
5599,Movie_5599,2014,183,War,3.1,84.9,31983366,61300202
5600,Movie_5600,2017,164,Thriller,3.2,40.7,59645908,158589719
5601,Movie_5601,1994,115,Sci-Fi,3.1,24.9,212021968,279328808
5602,Movie_5602,2010,75,Romance,4.6,40.3,27744133,45572190
5603,Movie_5603,2007,186,Comedy,3.5,100.0,35026178,127815778
5604,Movie_5604,1995,98,Western,5.0,70.8,40893539,138162716
5605,Movie_5605,2018,135,Thriller,3.7,58.8,13339452,40664691
5606,Movie_5606,2008,73,Horror,3.4,100.0,22996990,46247035
5607,Movie_5607,2022,110,Family,3.3,36.8,28499268,22168564
5608,Movie_5608,1990,73,Family,2.9,1.0,975627,2332985
5609,Movie_5609,1992,85,Fantasy,3.7,28.0,382182,551966
5610,Movie_5610,2010,92,Animation,3.4,5.1,12700027,20395536
5611,Movie_5611,1992,134,Horror,3.0,6.2,35894890,112038751
5612,Movie_5612,2014,117,War,3.5,14.7,155829052,763169356
5613,Movie_5613,2009,201,Family,3.1,24.0,179868629,431042517
5614,Movie_5614,2023,154,War,3.7,32.9,52090507,140685158
5615,Movie_5615,2010,154,Animation,4.1,9.3,87725879,128375858
5616,Movie_5616,2012,135,Adventure,3.0,18.7,115480175,191796112
5617,Movie_5617,1995,128,Adventure,3.1,16.2,91360430,218038878
5618,Movie_5618,2002,155,Fantasy,2.8,22.7,39231037,19615518
5619,Movie_5619,2012,60,Comedy,4.4,5.7,60899122,89096057
5620,Movie_5620,1998,101,Crime,2.1,25.3,182394,560497
5621,Movie_5621,2006,79,Adventure,3.0,40.4,52216310,218517577
5622,Movie_5622,1991,63,Fantasy,4.1,5.1,27744426,80895711
5623,Movie_5623,2008,96,Drama,3.0,36.8,51741357,92315897
5624,Movie_5624,2008,85,Animation,3.0,70.5,59275184,74380218
5625,Movie_5625,1996,155,Documentary,4.0,1.0,5151265,11604485
5626,Movie_5626,2009,122,Drama,1.7,2.4,103788995,240017524
5627,Movie_5627,1998,60,Western,3.5,31.4,9662965,16435151
5628,Movie_5628,2006,129,Thriller,3.1,100.0,525771,1728569
5629,Movie_5629,2016,89,Romance,3.1,100.0,28080257,32912855
5630,Movie_5630,1991,121,Documentary,4.4,4.9,4697177,8469134
5631,Movie_5631,2008,131,Horror,3.5,1.0,156152487,333339476
5632,Movie_5632,2006,97,Mystery,2.6,13.0,16690639,78330740
5633,Movie_5633,1994,126,Horror,2.3,31.5,12654345,43027828
5634,Movie_5634,2007,132,Documentary,3.5,42.4,15189876,44854825
5635,Movie_5635,1996,115,Sci-Fi,2.4,100.0,16658812,54665395
5636,Movie_5636,2006,98,War,4.5,100.0,3230840,8812364
5637,Movie_5637,1993,120,Family,2.6,41.3,38827155,107442352
5638,Movie_5638,2014,115,Thriller,3.5,22.4,908463,2082147
5639,Movie_5639,1994,129,Family,1.9,19.4,68672915,255013320
5640,Movie_5640,2019,112,Crime,2.0,42.5,72992802,193250700
5641,Movie_5641,2001,84,Thriller,3.3,63.9,25516111,51908706
5642,Movie_5642,1993,114,Comedy,5.0,32.9,176711856,612608393
5643,Movie_5643,2013,129,Mystery,3.1,18.1,76115677,175108163
5644,Movie_5644,2018,125,Crime,4.1,47.5,6566150,16209491
5645,Movie_5645,1998,116,Fantasy,3.1,40.8,195223220,448155250
5646,Movie_5646,1993,105,Romance,4.3,27.9,93255923,382386767
5647,Movie_5647,2013,103,Horror,3.4,69.0,60868202,144915567
5648,Movie_5648,2003,106,Documentary,2.5,16.6,52986310,145143300
5649,Movie_5649,1994,152,Animation,3.3,33.2,46411846,23205923
5650,Movie_5650,2007,91,Animation,2.1,100.0,231401357,551648637
5651,Movie_5651,2008,122,Thriller,2.8,64.2,32551570,87120102
5652,Movie_5652,2001,82,Action,3.8,24.5,9065783,35768339
5653,Movie_5653,2007,142,War,3.0,39.5,17439495,55038306
5654,Movie_5654,2006,103,War,3.2,26.0,23517506,57408547
5655,Movie_5655,2019,95,Crime,4.3,6.0,19021347,43875882
5656,Movie_5656,2013,126,Documentary,3.1,20.4,1541118,770559
5657,Movie_5657,2000,60,Family,3.9,98.5,3829320,7090103
5658,Movie_5658,2012,81,Mystery,3.0,30.9,247023,636997
5659,Movie_5659,2006,130,Fantasy,4.2,43.9,56833141,28416570
5660,Movie_5660,1990,150,Drama,4.5,10.0,54607290,154781962
5661,Movie_5661,2004,133,Action,1.9,22.0,3528048,13388214
5662,Movie_5662,2021,124,Drama,2.7,100.0,18930286,72966641
5663,Movie_5663,1998,192,Horror,3.3,18.9,16634824,29104489
5664,Movie_5664,2004,134,Fantasy,3.0,14.4,30220625,123064416
5665,Movie_5665,2017,88,Comedy,4.2,2.9,22212641,52335938
5666,Movie_5666,2013,150,Western,3.7,5.1,85882365,134453567
5667,Movie_5667,2011,100,Mystery,2.7,43.9,107142677,222680323
5668,Movie_5668,2016,98,Romance,4.6,53.9,11536172,29374672
5669,Movie_5669,2008,78,Drama,4.6,51.3,6448403,3224201
5670,Movie_5670,2001,107,Fantasy,2.4,38.8,91412545,323887874
5671,Movie_5671,2009,83,Action,3.0,33.8,34807164,20385839
5672,Movie_5672,1990,136,Western,4.2,3.7,19605740,44903122
5673,Movie_5673,2010,116,Romance,4.2,91.8,2638007,9332850
5674,Movie_5674,1990,79,Horror,4.6,36.0,46586047,115469819
5675,Movie_5675,1999,117,Fantasy,5.0,7.1,11642392,35118163
5676,Movie_5676,2021,149,Comedy,3.8,7.3,1920762,7262300
5677,Movie_5677,2011,168,Romance,4.5,36.0,29422141,97722074
5678,Movie_5678,2007,66,Family,5.0,14.0,45457998,125598158
5679,Movie_5679,2021,96,Animation,3.5,100.0,9399495,46997475
5680,Movie_5680,2016,81,Adventure,2.9,34.6,52699133,56495776
5681,Movie_5681,2017,130,Sci-Fi,3.7,100.0,10467449,30446286
5682,Movie_5682,2007,77,Romance,4.8,66.2,1047898,3225287
5683,Movie_5683,2018,151,Family,5.0,83.2,8063186,5793971
5684,Movie_5684,2007,156,Family,3.6,24.6,44214775,83462207
5685,Movie_5685,1997,144,Animation,3.4,7.2,50435315,73254833
5686,Movie_5686,2020,98,Sci-Fi,2.5,58.5,100046957,255039707
5687,Movie_5687,2023,100,Western,3.6,26.1,3221190,6807451
5688,Movie_5688,1996,106,Family,2.6,100.0,152835422,682019780
5689,Movie_5689,2007,153,Mystery,2.7,10.8,36899271,133211955
5690,Movie_5690,1998,69,Mystery,3.7,49.2,14090841,39519123
5691,Movie_5691,1998,131,Documentary,2.5,100.0,22739212,55847268
5692,Movie_5692,1997,91,Horror,3.8,25.8,2864368,1432184
5693,Movie_5693,2007,107,Fantasy,4.3,100.0,5831836,4525890
5694,Movie_5694,1994,142,Horror,2.7,4.0,107023926,314301634
5695,Movie_5695,2003,74,Sci-Fi,3.0,44.2,5597332,15145084
5696,Movie_5696,2017,111,Documentary,2.3,75.1,2872960,2106254
5697,Movie_5697,2019,116,Family,4.0,11.3,45598489,142182712
5698,Movie_5698,1993,118,Adventure,2.3,3.0,24122817,50282083
5699,Movie_5699,2009,116,Western,4.1,4.2,26037848,36209162
5700,Movie_5700,2014,136,Action,3.7,19.2,6407192,17526430
5701,Movie_5701,2017,106,Horror,5.0,12.6,2258716,6931775
5702,Movie_5702,2001,130,Horror,4.8,12.7,100394867,183466093
5703,Movie_5703,1991,129,Adventure,2.6,30.7,24676972,77384686
5704,Movie_5704,2003,128,Romance,5.0,4.4,5832713,10108288
5705,Movie_5705,2011,135,Comedy,3.1,100.0,11173098,21965149
5706,Movie_5706,2020,128,Horror,2.9,59.5,5429917,2714958
5707,Movie_5707,2012,117,Fantasy,3.1,1.5,32513136,92223055
5708,Movie_5708,2009,81,Western,3.3,58.9,81355838,68927434
5709,Movie_5709,1993,160,Drama,5.0,78.5,25001423,37748429
5710,Movie_5710,2004,170,Fantasy,1.2,10.6,48365497,96126300
5711,Movie_5711,2013,109,Fantasy,5.0,91.7,56265151,202590135
5712,Movie_5712,2014,133,Fantasy,4.2,47.3,62252699,120945092
5713,Movie_5713,1990,103,Family,3.6,86.0,46510717,170728002
5714,Movie_5714,1996,98,Documentary,3.0,63.1,40381682,39969401
5715,Movie_5715,2020,121,Thriller,3.4,61.0,32541268,97224734
5716,Movie_5716,2001,204,Mystery,4.2,8.6,32085155,107447369
5717,Movie_5717,1994,167,Horror,4.3,19.0,20243172,48937768
5718,Movie_5718,2001,163,Drama,2.8,37.0,35113621,125393791
5719,Movie_5719,2007,135,War,4.1,6.0,32605760,70611737
5720,Movie_5720,1991,92,Adventure,3.0,32.6,19240969,49434636
5721,Movie_5721,1999,151,Mystery,3.4,29.5,17915820,8957910
5722,Movie_5722,2004,60,Action,4.6,13.2,29535716,58911026
5723,Movie_5723,2019,131,Sci-Fi,4.1,11.1,81240022,111345462
5724,Movie_5724,2006,152,Crime,2.2,14.2,14231328,48846940
5725,Movie_5725,1993,124,Family,3.6,46.5,93344099,310477318
5726,Movie_5726,1996,169,Animation,3.8,26.8,64360579,236785001
5727,Movie_5727,2020,77,Drama,3.6,26.7,15183257,7591628
5728,Movie_5728,2023,168,Crime,1.5,10.0,696123,1868044
5729,Movie_5729,1995,115,Romance,2.4,77.4,3996551,11322852
5730,Movie_5730,2023,163,Horror,2.1,60.3,107223842,66538003
5731,Movie_5731,2004,150,Sci-Fi,3.0,28.0,82234384,86113088
5732,Movie_5732,2003,165,Family,3.6,7.7,23867672,111028991
5733,Movie_5733,1995,149,Documentary,3.1,62.7,3184510,10363684
5734,Movie_5734,2021,140,Western,3.0,100.0,83335374,178645828
5735,Movie_5735,1992,160,Documentary,2.1,9.8,14734798,53025828
5736,Movie_5736,1992,121,Drama,2.5,46.1,153005889,197204662
5737,Movie_5737,2011,138,Drama,2.7,27.6,37001229,102255177
5738,Movie_5738,2011,119,Comedy,4.2,4.6,62794592,202611090
5739,Movie_5739,1999,99,Western,3.8,64.7,30977973,33558045
5740,Movie_5740,1992,135,Horror,4.1,3.7,1403834,2194661
5741,Movie_5741,2001,125,Western,3.9,60.6,3262745,8047725
5742,Movie_5742,2018,157,Romance,4.2,16.5,186448219,685565967
5743,Movie_5743,2006,114,Horror,2.4,41.7,26572178,110197281
5744,Movie_5744,1996,97,Horror,4.6,8.7,10116471,41446644
5745,Movie_5745,2002,157,War,4.3,23.2,63701069,207564587
5746,Movie_5746,1991,121,Sci-Fi,3.2,5.5,106934989,273693127
5747,Movie_5747,1993,96,Family,4.3,31.5,15529342,77646710
5748,Movie_5748,1999,161,Documentary,4.5,12.0,42329387,116202579
5749,Movie_5749,2013,147,Mystery,3.5,10.4,14077513,43440698
5750,Movie_5750,2006,175,Sci-Fi,3.9,5.7,86453900,318934729
5751,Movie_5751,1995,109,Family,3.1,72.5,4539987,7191392
5752,Movie_5752,2008,105,Drama,4.6,51.0,23302606,82081782
5753,Movie_5753,1994,87,Action,3.1,8.5,23893399,39271604
5754,Movie_5754,2021,102,Comedy,3.8,32.0,50657215,175870739
5755,Movie_5755,1999,108,Drama,3.5,54.1,9813507,35067933
5756,Movie_5756,1998,140,Western,3.0,100.0,32218502,101713141
5757,Movie_5757,2016,92,Fantasy,2.1,3.1,40153214,109648551
5758,Movie_5758,2002,100,Adventure,4.2,22.5,110765662,440104531
5759,Movie_5759,2008,170,War,3.5,47.8,37396255,37959011
5760,Movie_5760,2010,60,Crime,5.0,1.0,7073752,14144042
5761,Movie_5761,2013,134,Western,4.5,14.0,5342226,8781028
5762,Movie_5762,1993,81,Fantasy,4.5,68.3,128941755,300143306
5763,Movie_5763,2013,95,Fantasy,4.1,22.0,194779457,459912064
5764,Movie_5764,1992,162,Documentary,4.1,4.4,9137991,21232821
5765,Movie_5765,1993,122,Drama,3.6,49.3,69586280,347931400
5766,Movie_5766,2020,199,Fantasy,4.2,14.4,14431798,28621670
5767,Movie_5767,2014,138,Thriller,3.1,60.5,89462890,211364175
5768,Movie_5768,2002,95,Thriller,1.5,100.0,5079905,22540352
5769,Movie_5769,1993,136,Horror,4.1,37.5,28734517,96847401
5770,Movie_5770,2003,153,Family,4.1,45.7,45325731,131262724
5771,Movie_5771,2002,135,Thriller,2.4,36.1,95696954,380862578
5772,Movie_5772,2016,113,Horror,3.9,85.0,97150040,146765035
5773,Movie_5773,1995,69,Documentary,3.9,13.8,10185096,37871104
5774,Movie_5774,2006,110,Documentary,4.4,25.7,170742419,668411684
5775,Movie_5775,2006,170,Drama,3.4,100.0,50881927,208741761
5776,Movie_5776,1991,96,Drama,2.3,64.3,53760360,166206742
5777,Movie_5777,2002,107,Adventure,3.1,19.3,109908121,230370716
5778,Movie_5778,1991,149,Fantasy,3.1,89.4,19304914,71291689
5779,Movie_5779,2017,138,Comedy,3.4,13.6,26825813,33905365
5780,Movie_5780,2015,80,Sci-Fi,3.6,50.3,209947608,684570957
5781,Movie_5781,2011,116,Sci-Fi,3.3,100.0,833819,2491704
5782,Movie_5782,1992,162,Horror,3.8,42.7,100930104,285493976
5783,Movie_5783,2001,120,Fantasy,2.6,80.3,92418440,225980409
5784,Movie_5784,2013,162,War,3.8,66.5,15218557,62527887
5785,Movie_5785,1994,164,War,2.9,100.0,86212939,265533345
5786,Movie_5786,2009,92,Romance,3.3,100.0,20042025,68574890
5787,Movie_5787,2002,111,Mystery,2.0,1.1,49574584,129408616
5788,Movie_5788,2001,139,War,4.3,1.4,29608861,108804695
5789,Movie_5789,2002,73,Horror,3.3,45.1,5341930,11575263
5790,Movie_5790,1999,113,Animation,3.8,100.0,112860952,152889032
5791,Movie_5791,2022,136,Crime,2.8,33.2,39401463,78865773
5792,Movie_5792,2005,101,Crime,3.1,91.6,32870769,62578108
5793,Movie_5793,1992,137,Drama,2.7,73.0,105804308,52902154
5794,Movie_5794,1994,101,Romance,3.6,34.5,19876380,50006870
5795,Movie_5795,2015,101,Western,4.0,36.0,42238318,48509258
5796,Movie_5796,2000,142,Comedy,2.7,28.6,106970292,237791992
5797,Movie_5797,1996,161,Mystery,3.6,14.5,20994504,53436047
5798,Movie_5798,1999,98,Western,3.3,97.8,78881365,144890172
5799,Movie_5799,2023,83,War,3.7,11.8,36115478,96188748
5800,Movie_5800,1992,118,Sci-Fi,2.8,100.0,8584905,19964260
5801,Movie_5801,1997,134,Romance,3.9,22.3,2071920,3094171
5802,Movie_5802,2020,98,Comedy,3.3,1.3,64863906,115751431
5803,Movie_5803,2000,169,Western,3.4,9.2,15182109,48177396
5804,Movie_5804,1996,115,Sci-Fi,5.0,100.0,84567339,250574063
5805,Movie_5805,1991,98,War,2.1,6.9,10469954,52250546
5806,Movie_5806,1995,177,Sci-Fi,3.9,67.1,41949865,75403309
5807,Movie_5807,2021,157,Action,3.8,10.1,4906517,11214928
5808,Movie_5808,2009,98,Documentary,4.0,34.6,66546350,118821992
5809,Movie_5809,2023,152,Comedy,4.0,11.5,72558272,104932125
5810,Movie_5810,2005,100,Mystery,3.7,20.3,124173016,219804655
5811,Movie_5811,2014,143,War,3.8,6.7,41203788,67549718
5812,Movie_5812,2001,173,Horror,5.0,40.6,5627183,15060378
5813,Movie_5813,1996,83,Horror,3.4,22.8,87944832,165212495
5814,Movie_5814,2006,103,Crime,3.4,22.7,18836166,37725241
5815,Movie_5815,2000,104,Thriller,2.6,2.0,114926379,215079108
5816,Movie_5816,1995,127,War,2.8,7.3,190461080,353469997
5817,Movie_5817,2012,134,War,3.7,61.5,7106328,16225679
5818,Movie_5818,2016,117,Mystery,3.8,17.3,4330190,20889956
5819,Movie_5819,1995,69,Fantasy,3.4,29.2,113945075,332301879
5820,Movie_5820,1991,83,Western,4.0,72.0,114570484,359770838
5821,Movie_5821,2011,93,Comedy,3.2,29.4,43997666,24044428
5822,Movie_5822,2009,136,Action,5.0,12.8,109516978,272519130
5823,Movie_5823,2014,78,War,3.6,39.9,133336927,237543369
5824,Movie_5824,2004,92,Mystery,4.0,80.8,40527840,114938273
5825,Movie_5825,2018,85,Fantasy,3.6,45.8,58002291,198715092
5826,Movie_5826,1997,130,Crime,3.0,27.3,47540582,122446351
5827,Movie_5827,2022,153,Horror,3.1,6.7,9594306,22568150
5828,Movie_5828,2011,124,Sci-Fi,2.6,14.3,28655961,69008528
5829,Movie_5829,1994,179,Romance,2.1,100.0,57188484,126669708
5830,Movie_5830,2007,124,Sci-Fi,4.3,73.9,47114912,23557456
5831,Movie_5831,2019,117,Mystery,3.0,4.6,12109809,27288645
5832,Movie_5832,2020,96,Drama,3.4,1.0,120263657,178043031
5833,Movie_5833,1999,126,Animation,4.7,9.6,76639665,38319832
5834,Movie_5834,2004,95,Comedy,4.4,100.0,3545676,9609874
5835,Movie_5835,2007,90,Romance,3.6,43.4,21085696,18610341
5836,Movie_5836,2012,89,Horror,3.3,91.2,270609379,703276335
5837,Movie_5837,2022,113,Fantasy,3.4,31.3,24699247,43578788
5838,Movie_5838,2005,104,Horror,5.0,87.6,54447454,64313670
5839,Movie_5839,2023,199,Sci-Fi,3.6,1.7,5305682,17116010
5840,Movie_5840,2017,126,Action,5.0,27.8,18620185,57275835
5841,Movie_5841,1991,125,Romance,2.5,23.7,106876357,320948749
5842,Movie_5842,2019,103,Mystery,3.5,100.0,35722571,71875288
5843,Movie_5843,2002,211,Crime,4.4,17.9,87180545,125117557
5844,Movie_5844,2005,92,Family,4.4,27.0,384447,730190
5845,Movie_5845,1994,105,Horror,4.0,71.1,54851797,128027049
5846,Movie_5846,2017,149,Drama,3.0,100.0,17828624,19878499
5847,Movie_5847,2009,126,Thriller,2.4,100.0,98583771,285314515
5848,Movie_5848,2013,81,Thriller,3.4,25.1,144161803,575040034
